50,142,326,131,88,53,41,40,x
48,137,316,127,87,51,41,42,x
46,103,325,122,84,51,42,45,x
45,75,209,111,81,49,43,43,x
45,48,221,90,82,47,39,43,x
43,47,205,88,61,42,41,43,x
44,54,198,83,64,43,40,43,x
42,58,201,93,65,43,38,40,x
44,57,201,95,66,44,38,42,x
45,54,148,87,66,43,40,44,x
44,56,171,86,64,46,39,42,x
46,53,230,85,56,45,39,42,x
45,51,200,77,61,44,41,43,x
45,52,191,69,68,44,42,44,x
43,56,221,67,65,43,41,44,x
44,57,219,63,64,40,41,45,x
40,57,164,71,71,40,41,44,x
43,60,163,67,69,39,41,44,x
42,59,174,67,65,41,42,43,x
43,61,152,67,65,42,40,41,x
45,60,151,67,70,44,42,40,x
44,60,178,68,64,42,45,40,x
43,58,184,67,59,43,42,44,x
41,58,171,64,53,40,44,42,x
41,55,165,64,54,43,46,42,x
39,56,165,63,57,43,44,46,x
41,51,139,52,57,46,41,46,x
41,51,145,53,58,46,42,45,x
41,51,146,55,61,47,38,46,x
41,50,135,57,61,44,38,46,x
41,45,104,58,50,43,42,44,x
41,50,127,56,50,43,43,44,x
39,48,112,55,54,41,42,42,x
41,49,118,56,52,41,43,41,x
41,52,125,54,51,49,43,42,x
58,53,126,52,51,62,46,46,x
76,57,80,55,49,76,49,49,x
76,59,78,56,43,85,50,48,x
80,58,69,56,39,106,77,55,x
103,62,56,57,42,130,113,68,x
99,67,56,59,44,153,116,66,x
116,72,73,57,45,204,123,146,x
150,103,79,67,46,261,133,291,LEFT
262,115,91,75,59,303,248,516,LEFT
326,220,105,88,75,473,267,669,LEFT
414,250,127,102,92,606,463,923,LEFT
598,322,154,154,126,919,564,1080,LEFT
684,352,164,166,153,1047,651,1230,LEFT
794,387,172,181,184,1247,823,1327,LEFT
854,423,207,206,196,1371,889,1450,LEFT
898,468,230,215,202,1514,844,1445,LEFT
918,491,234,201,199,1464,848,1449,LEFT
977,570,265,204,187,1438,890,1540,LEFT
910,566,267,200,170,1303,841,1497,LEFT
898,556,249,180,167,1224,795,1371,LEFT
868,534,225,167,160,1073,780,1390,LEFT
801,545,204,152,151,952,729,1381,LEFT
783,475,183,150,148,910,651,1313,LEFT
764,495,175,160,133,911,563,1261,LEFT
725,449,166,167,118,929,558,1270,LEFT
775,495,165,171,115,923,568,1219,LEFT
707,491,160,171,106,887,590,1132,LEFT
610,484,136,161,103,862,569,962,LEFT
622,444,133,140,101,827,490,941,LEFT
577,440,156,115,90,656,448,846,x
418,352,147,103,78,515,387,633,x
401,230,142,90,77,511,314,619,x
307,156,127,78,65,462,235,507,x
159,141,117,69,60,415,178,360,x
130,113,61,68,58,376,153,336,x
108,91,57,67,55,320,140,333,x
101,76,54,67,51,263,109,134,x
49,60,50,66,51,205,74,45,x
45,55,49,62,50,163,65,41,x
44,56,48,60,48,108,56,42,x
46,58,46,54,54,107,57,43,x
45,53,45,81,49,96,43,42,x
47,51,46,81,57,57,39,40,x
49,51,52,90,67,48,37,41,x
49,44,52,91,70,47,38,40,x
45,43,61,152,77,48,36,43,x
47,47,64,188,87,48,35,45,x
44,46,65,213,94,49,39,48,x
42,48,62,217,89,48,41,49,x
44,70,68,248,91,45,41,47,x
49,70,67,272,110,53,43,44,x
49,70,64,264,104,53,47,45,x
51,70,63,260,97,54,48,42,x
53,67,60,263,114,57,48,43,x
52,49,134,295,125,61,48,43,x
52,49,141,269,115,54,46,42,x
52,47,142,254,114,54,43,41,x
50,47,153,244,122,54,38,43,x
47,51,170,244,108,53,39,41,x
51,104,130,173,95,49,39,40,x
48,106,181,168,99,49,44,46,x
48,121,195,160,106,50,42,48,x
47,122,195,167,99,47,45,46,x
47,130,181,167,100,44,42,46,x
42,92,179,157,97,44,42,49,x
44,95,153,136,85,39,37,42,x
42,94,137,157,76,40,42,40,x
42,106,158,143,75,41,39,40,x
43,97,159,136,75,41,41,41,x
44,109,188,143,90,44,39,39,x
41,132,332,141,86,46,39,43,x
41,127,336,132,84,45,36,43,x
44,124,325,130,84,46,35,42,x
44,132,331,126,81,47,36,40,x
44,122,322,123,68,47,36,42,x
42,93,166,122,71,50,37,37,x
44,85,175,107,69,52,36,39,x
41,77,184,103,67,52,39,45,x
44,61,182,99,69,51,41,47,x
44,61,166,92,65,51,41,47,x
46,61,157,69,61,49,41,49,x
47,61,154,62,69,49,42,48,x
49,64,151,62,65,53,43,47,x
45,71,156,62,61,55,42,48,x
45,73,168,64,60,58,43,47,x
49,74,152,65,59,57,45,48,x
69,75,151,63,51,66,100,50,x
84,77,160,59,54,88,131,72,x
230,105,168,62,60,189,222,183,x
452,130,193,75,69,270,274,301,x
570,220,219,98,95,449,459,706,x
757,388,247,122,129,575,694,993,x
901,563,250,160,145,737,846,1150,x
1021,607,345,204,166,1025,1034,1331,LEFT
1167,717,382,234,182,1154,1220,1460,LEFT
1300,792,425,249,209,1215,1290,1568,LEFT
1320,801,450,252,208,1214,1263,1613,LEFT
1389,746,468,284,216,1372,1331,1708,LEFT
1325,731,414,272,201,1206,1242,1629,LEFT
1253,668,390,260,202,1143,1139,1638,LEFT
1096,630,346,248,165,1072,1124,1531,LEFT
1073,590,315,256,157,1090,1091,1544,LEFT
902,568,300,211,144,841,995,1471,LEFT
924,604,277,203,154,902,939,1469,LEFT
816,564,246,193,138,829,885,1458,LEFT
894,573,234,191,145,836,846,1480,LEFT
800,549,204,187,134,829,787,1385,LEFT
806,534,188,180,129,838,733,1291,LEFT
822,481,200,173,119,722,757,1345,LEFT
851,488,216,191,122,790,764,1319,LEFT
740,491,223,183,116,734,631,1245,x
721,532,221,164,112,654,607,1155,x
689,528,201,167,110,593,607,1135,x
603,516,185,160,105,595,569,1015,x
519,504,164,126,90,530,485,1081,x
486,392,132,122,91,544,471,965,x
429,274,116,114,89,542,473,874,x
400,208,106,91,79,462,324,795,x
320,185,101,85,76,460,278,744,x
266,151,82,72,73,409,244,279,x
254,116,68,64,60,373,239,204,x
229,102,66,60,54,313,208,178,x
143,83,65,63,56,308,158,162,x
141,68,64,79,77,247,132,106,x
48,61,64,99,83,173,96,45,x
47,57,64,108,88,62,50,43,x
46,60,66,123,92,51,36,43,x
47,60,69,122,93,48,37,41,x
43,61,65,125,82,47,40,41,x
44,60,69,118,84,45,39,40,x
39,64,158,133,80,45,41,38,x
42,68,247,146,88,47,40,36,x
44,143,274,184,94,49,42,38,x
46,150,277,207,95,48,40,38,x
47,151,277,204,88,46,42,41,x
49,149,238,210,88,46,43,43,x
49,160,151,222,84,51,42,43,x
48,102,179,201,82,50,41,41,x
48,92,184,181,85,48,41,40,x
47,92,184,178,87,49,39,39,x
44,93,184,154,85,48,38,38,x
42,67,179,107,78,41,37,40,x
46,62,157,84,71,42,38,42,x
43,61,151,57,71,42,38,42,x
42,64,162,59,68,41,40,41,x
46,66,167,65,71,44,41,41,x
48,65,164,75,68,43,41,40,x
46,55,102,84,68,40,41,39,x
45,56,108,82,51,39,40,41,x
48,51,90,80,50,40,39,40,x
45,54,88,75,47,42,39,40,x
44,56,104,64,47,46,43,41,x
46,57,101,53,45,50,43,42,x
47,63,95,54,45,51,45,42,x
75,68,114,53,48,65,55,47,x
95,74,204,61,51,74,146,130,x
265,89,278,68,55,104,241,397,x
437,124,282,71,63,212,291,594,x
555,158,287,99,85,376,358,816,LEFT
662,193,291,121,97,557,677,1001,LEFT
762,332,264,141,129,787,891,1227,LEFT
829,620,207,156,133,823,952,1271,LEFT
869,645,219,169,144,1000,1172,1479,LEFT
930,680,274,179,155,1054,1277,1605,LEFT
1107,710,324,204,175,1183,1295,1655,LEFT
1190,740,373,219,191,1177,1190,1656,LEFT
1233,573,376,231,202,1265,1178,1749,LEFT
1246,640,393,245,209,1237,1105,1605,LEFT
1260,702,369,242,210,1224,1016,1538,LEFT
1150,773,356,232,215,1168,902,1525,LEFT
1101,706,339,208,202,1100,905,1491,LEFT
1053,696,338,196,209,1040,911,1406,LEFT
1045,884,370,189,214,994,789,1480,LEFT
1065,907,369,184,209,940,831,1433,LEFT
1039,840,365,186,191,866,841,1396,LEFT
1037,883,332,190,177,933,920,1350,x
1042,887,321,191,165,913,967,1292,x
960,706,274,177,139,849,934,1166,x
885,611,263,175,133,906,886,1143,x
852,618,257,159,124,865,833,1121,x
806,553,342,157,126,746,739,1015,x
732,576,354,146,118,754,672,1075,x
729,551,342,144,117,826,719,1127,x
633,554,335,131,115,747,675,1002,x
595,616,333,124,110,682,655,885,x
497,654,243,125,103,657,597,983,x
438,599,217,121,102,610,569,932,x
476,517,216,122,103,489,490,853,x
439,456,207,116,93,435,460,831,x
348,290,157,103,89,410,395,779,x
290,147,135,87,82,362,370,599,x
271,113,132,78,68,266,207,405,x
51,63,245,57,65,92,60,56,x
47,72,257,57,67,86,51,49,x
50,71,294,122,117,75,47,47,x
50,71,283,165,131,60,47,46,x
50,69,288,174,139,64,45,43,x
50,71,197,211,138,64,45,46,x
51,60,201,325,147,64,43,48,x
53,86,247,351,128,63,43,54,x
55,97,269,341,120,60,43,52,x
56,98,262,336,112,54,42,52,x
57,99,293,318,112,53,42,48,x
56,100,322,205,106,51,42,47,x
52,86,401,115,86,47,42,43,x
49,74,418,95,76,47,40,44,x
48,74,421,94,75,47,40,47,x
46,69,405,84,68,47,40,49,x
49,69,453,80,59,46,40,49,x
47,53,327,79,56,42,40,44,x
46,52,289,76,55,44,40,41,x
46,58,289,82,56,46,40,42,x
46,60,300,73,53,43,40,41,x
43,63,188,70,59,46,39,40,x
46,66,191,69,57,45,37,41,x
50,67,184,65,53,42,35,42,x
51,63,177,57,51,47,36,40,x
50,62,140,57,52,48,37,38,x
50,58,190,51,45,63,40,37,x
48,59,184,49,47,64,44,36,x
45,61,183,48,46,67,45,38,x
48,55,179,80,68,42,37,47,x
44,41,157,76,72,42,35,46,x
44,43,159,72,72,44,35,45,x
41,44,160,71,70,44,35,44,x
42,43,161,62,63,41,35,44,x
43,44,133,60,64,43,35,44,x
42,44,109,59,52,42,36,46,x
41,44,87,64,55,38,38,44,x
41,42,102,87,69,42,40,43,x
41,60,107,89,71,44,40,42,x
41,86,148,94,82,47,42,46,x
43,88,154,91,82,47,41,44,x
42,87,148,94,83,50,39,46,x
45,101,141,74,71,47,36,47,x
45,104,152,82,75,50,38,46,x
44,98,107,77,68,83,58,40,x
42,111,149,81,80,87,60,44,x
42,118,174,87,84,86,60,44,x
51,119,178,118,95,92,64,45,x
53,151,180,117,98,92,65,45,x
56,145,183,119,94,61,46,45,x
59,135,174,118,87,55,47,43,x
60,143,188,113,90,57,49,42,x
52,135,218,93,81,52,45,42,x
51,97,211,103,101,60,50,45,x
45,121,229,103,103,60,51,48,x
43,134,213,108,103,61,49,46,x
40,122,210,109,97,63,49,46,x
40,122,280,112,103,64,49,46,x
40,118,277,96,75,54,41,45,x
41,98,266,97,74,55,43,44,x
47,107,280,101,91,57,45,46,x
50,105,305,102,111,66,61,57,x
51,104,257,92,105,64,61,59,x
50,100,262,95,106,63,61,59,x
51,108,260,93,106,62,60,58,x
47,94,241,101,95,61,60,60,x
48,100,184,95,74,51,43,52,x
44,103,203,99,77,53,46,52,x
46,102,210,98,81,56,46,50,x
47,93,226,108,86,59,51,51,x
44,91,226,110,82,57,49,46,x
40,89,226,121,83,61,51,49,x
43,85,154,115,87,59,49,47,x
45,85,177,114,91,57,51,48,x
44,75,176,110,85,53,47,46,x
45,62,192,108,89,55,46,47,x
45,124,200,127,99,51,42,43,x
45,131,217,135,93,49,40,43,x
40,131,182,136,82,46,39,45,x
38,130,158,133,84,46,37,45,x
40,137,139,130,80,43,39,43,x
42,84,120,101,63,45,39,41,x
44,86,68,92,61,48,41,41,x
46,86,66,87,63,51,39,39,x
48,92,64,83,62,51,39,41,x
48,93,60,64,58,58,45,41,x
55,100,66,61,57,75,112,45,x
100,90,65,58,56,97,151,47,x
107,106,72,62,60,142,169,65,x
242,113,92,68,62,198,225,320,x
337,152,94,90,68,431,299,556,LEFT
556,201,126,104,99,487,388,837,LEFT
682,352,173,147,130,640,500,1077,LEFT
927,534,215,191,151,832,836,1301,LEFT
991,705,236,201,200,1124,975,1418,LEFT
1028,745,270,224,210,1183,1030,1598,LEFT
1095,842,297,235,210,1268,1068,1613,LEFT
1228,844,383,236,256,1386,1190,1713,LEFT
1132,845,397,228,259,1372,1109,1650,LEFT
1143,958,407,239,241,1212,1058,1678,LEFT
1115,997,399,215,232,1101,1035,1449,LEFT
997,932,384,209,228,1002,1089,1423,LEFT
893,916,327,217,201,840,1077,1321,LEFT
908,865,326,208,195,791,1044,1325,LEFT
821,813,327,190,180,790,1037,1154,x
901,790,325,201,186,877,1080,1322,x
904,787,315,190,180,899,981,1296,x
811,808,272,155,140,839,807,1161,x
759,771,237,137,126,816,757,1153,x
847,643,251,145,118,830,756,1280,x
779,693,247,129,118,775,632,1159,x
742,683,255,130,131,759,683,1122,x
695,645,261,129,129,751,699,1164,x
628,643,246,129,127,733,659,1076,x
472,541,190,112,127,591,571,890,x
372,403,239,105,117,563,564,810,x
336,367,219,98,97,565,455,688,x
303,306,194,86,75,502,375,465,x
255,285,192,83,72,395,284,314,x
225,226,179,80,72,395,216,267,x
208,72,62,77,68,333,264,255,x
173,62,64,75,63,201,229,184,x
53,78,72,103,74,180,220,131,x
54,77,71,96,71,130,202,129,x
47,78,74,96,68,93,197,123,x
45,76,69,96,68,51,46,43,x
48,71,65,99,83,48,45,40,x
48,49,57,108,81,47,44,39,x
51,45,60,224,100,49,43,38,x
51,42,63,235,105,49,44,39,x
49,42,64,243,108,52,43,36,x
49,58,61,247,103,51,43,41,x
48,88,64,249,98,52,43,42,x
45,115,75,181,96,49,41,43,x
47,135,134,183,96,46,39,42,x
48,143,146,178,96,43,39,43,x
49,145,161,172,95,44,37,38,x
50,130,169,171,97,43,35,39,x
49,107,173,158,82,41,37,38,x
