34,33,38,78,113,49,38,36,x
36,34,37,80,114,48,33,36,x
37,31,35,67,111,46,36,36,x
36,32,36,66,114,47,33,37,x
36,34,33,53,99,46,34,37,x
38,35,33,47,86,44,36,38,x
36,35,34,50,99,47,37,39,x
33,37,35,50,88,47,38,39,x
33,37,33,47,77,41,39,37,x
35,37,36,47,82,42,38,38,x
33,38,39,46,80,41,37,38,x
34,37,43,39,66,39,36,36,x
37,37,116,59,68,38,36,35,x
37,40,124,67,75,40,34,35,x
34,40,123,67,63,40,34,36,x
34,40,122,69,66,37,37,34,x
33,40,123,72,73,40,36,37,x
33,39,73,60,71,40,35,36,x
34,40,63,55,70,39,37,36,x
35,40,64,55,76,37,36,38,x
36,40,65,55,72,41,34,38,x
36,42,78,89,83,38,32,38,x
34,40,82,99,84,39,32,39,x
34,41,101,110,86,43,39,38,x
33,40,117,114,82,45,42,37,x
32,42,118,113,81,42,41,38,x
32,43,114,88,67,42,42,35,x
34,47,186,121,67,42,41,34,x
36,48,207,138,78,42,36,38,x
37,54,236,245,83,41,35,39,x
177,65,267,263,83,46,66,189,x
454,137,534,365,92,61,89,305,x
626,200,766,473,128,98,293,574,x
770,302,1043,771,166,123,340,690,SPREAD
901,356,1131,911,206,152,399,771,SPREAD
1057,464,1358,974,241,163,403,875,SPREAD
1073,499,1409,1095,268,189,442,1061,SPREAD
1023,580,1436,1085,265,189,365,961,SPREAD
981,673,1369,1034,257,190,350,958,SPREAD
955,729,1523,930,243,174,299,943,SPREAD
942,712,1398,1018,233,187,352,1016,SPREAD
905,731,1379,995,238,179,439,919,SPREAD
953,687,1448,1039,251,168,437,1029,SPREAD
896,626,1529,1003,243,157,423,986,SPREAD
831,570,1403,1073,244,156,417,969,SPREAD
763,558,1462,959,231,144,421,1029,SPREAD
738,533,1514,940,216,138,299,1024,SPREAD
652,517,1469,1016,208,135,298,999,SPREAD
676,471,1361,1016,214,137,321,982,SPREAD
793,449,1331,1018,212,157,481,1162,x
676,404,1209,1024,204,146,452,947,x
605,418,1184,1002,189,134,437,825,x
586,506,1089,892,232,157,439,790,x
640,496,1045,930,234,168,438,926,x
469,472,976,851,221,149,270,688,x
453,462,994,831,220,147,244,708,x
440,394,782,739,365,201,239,706,x
409,215,603,778,477,240,212,597,x
244,120,444,679,613,284,164,320,x
145,101,367,648,634,287,108,210,x
56,78,161,618,657,293,93,67,x
46,64,90,583,585,255,81,52,x
40,73,74,416,469,197,63,46,x
34,68,46,227,253,97,47,39,x
30,67,37,140,199,78,43,37,x
32,66,37,100,107,51,37,34,x
33,65,37,105,133,52,38,34,x
34,48,38,112,140,59,38,35,x
32,40,37,117,143,60,37,33,x
34,36,35,94,145,57,39,37,x
32,37,38,145,153,57,40,41,x
32,38,40,151,142,60,42,41,x
33,41,43,168,167,57,42,43,x
35,47,46,175,179,62,46,44,x
37,48,48,192,171,64,44,41,x
37,46,49,171,162,59,45,35,x
35,50,46,166,157,54,41,36,x
35,49,43,151,135,58,45,34,x
36,44,39,140,124,56,40,34,x
34,46,46,136,139,55,40,38,x
33,61,55,162,148,56,39,41,x
34,56,82,173,160,63,44,39,x
35,57,107,175,159,58,39,39,x
34,56,109,193,190,59,40,38,x
34,55,106,200,189,62,40,39,x
33,53,107,188,181,60,39,37,x
38,61,94,175,165,53,37,39,x
36,62,112,172,166,52,44,40,x
38,63,144,176,178,50,47,41,x
39,62,145,171,173,47,49,35,x
38,50,141,155,179,51,50,39,x
32,40,154,161,202,53,49,38,x
34,66,149,172,206,57,44,36,x
32,66,176,168,174,55,41,35,x
31,68,188,175,214,73,41,35,x
31,68,206,169,205,72,40,31,x
32,71,199,165,182,70,41,32,x
34,61,220,190,177,67,40,33,x
32,62,244,197,176,70,42,36,x
36,67,251,190,149,56,40,39,x
37,66,244,187,150,54,39,41,x
37,63,241,188,150,53,35,37,x
35,50,234,153,135,52,36,36,x
36,62,392,162,118,46,36,58,x
93,88,559,193,67,46,42,210,x
278,115,622,233,67,56,52,281,x
503,169,750,330,97,64,126,630,x
587,216,840,624,131,75,349,724,x
684,264,1007,808,148,86,394,764,SPREAD
769,314,997,960,167,104,430,968,SPREAD
788,380,1168,1099,188,112,500,971,SPREAD
725,516,1157,1127,197,127,562,914,SPREAD
662,515,1148,1017,182,128,475,847,SPREAD
579,525,1003,894,179,133,445,826,SPREAD
598,581,1111,794,184,127,431,585,SPREAD
580,584,1081,692,177,125,393,655,SPREAD
531,470,1111,657,175,118,287,476,SPREAD
639,457,1124,666,178,115,312,586,SPREAD
627,445,1138,684,181,109,329,590,SPREAD
492,391,1140,716,169,103,301,571,SPREAD
477,367,1079,672,174,103,241,547,SPREAD
538,388,1067,690,181,110,282,657,SPREAD
478,404,1060,697,187,118,259,690,SPREAD
514,415,1096,756,191,122,247,682,SPREAD
519,394,1072,738,190,125,249,680,SPREAD
457,350,983,702,223,132,246,602,x
349,300,887,639,206,121,196,470,x
231,272,799,582,194,107,146,227,x
114,210,637,442,207,100,102,176,x
69,121,279,258,274,115,99,57,x
64,116,120,184,264,104,93,51,x
62,123,65,156,261,102,48,47,x
56,113,62,158,267,105,49,48,x
41,99,62,162,261,102,44,43,x
37,77,59,148,190,73,40,39,x
37,58,50,130,155,59,39,31,x
36,36,48,162,195,62,39,31,x
38,39,42,161,192,59,40,38,x
34,69,73,136,172,55,40,38,x
35,69,74,130,161,57,38,37,x
32,73,76,176,185,62,37,39,x
37,75,73,149,151,52,39,40,x
37,76,75,194,187,65,42,36,x
39,49,42,193,187,67,42,38,x
38,48,38,190,186,64,44,40,x
38,43,37,148,152,58,42,38,x
36,42,40,147,146,59,40,39,x
35,39,40,83,109,47,36,38,x
34,39,41,205,149,58,36,36,x
35,39,43,218,156,66,34,37,x
35,38,41,221,166,68,34,37,x
33,36,40,216,159,69,37,37,x
34,35,40,212,152,65,36,37,x
33,37,39,98,112,54,40,38,x
32,39,77,83,128,47,40,37,x
34,38,107,118,175,57,41,37,x
33,39,109,127,186,61,41,35,x
33,39,110,129,180,62,40,33,x
34,38,110,128,178,61,34,33,x
33,36,87,115,167,62,37,32,x
32,35,46,78,111,51,42,34,x
34,35,42,85,128,50,40,36,x
35,35,39,88,138,53,39,36,x
34,37,50,89,142,53,42,39,x
37,35,67,91,130,49,39,38,x
37,37,79,114,144,51,34,37,x
35,39,96,114,123,46,35,36,x
34,42,124,123,113,45,39,37,x
37,40,140,123,105,45,39,38,x
35,40,140,124,108,46,38,39,x
34,44,181,133,93,45,37,39,x
43,60,361,170,80,45,39,45,x
43,61,363,180,84,43,41,43,x
